Judul,topics,probabilities
pengembangan sistem manajemen sampah tpsr dinas lingkungan hidup kota batu berbasis web responsive tailwind reactjs,78,1.0
pengembangan aplikasi mobile pendataan kualitas kuantitas air sungai brantas kota batu kerangka kerja flutter,-1,0.0
pembelajaran mesin pembuatan dokumen karya sastra indonesia otomatis metode modified long short term memory lstm berbasis extreme learning machine elm,9,0.43463493022423855
evaluasi intentbased reactive forwarding reactive forwarding onos controller pemulihan kegagalan jaringan software defined networking,44,0.680032126660747
prediksi curah hujan parameter backpropagation studi stasiun meteorologi ahmad yani,-1,0.0
pengembangan sistem informasi penjualan moringa berbasis web studi pt tobisa global indonesia,93,0.9125471083334962
pengembangan media pembelajaran augmented reality mata pelajaran informatika,8,1.0
analisis sentimen pengguna twitter opini non fungible token indonesia algoritma random forest classifier,-1,0.0
pengelompokan film berdasarkan alur cerita metode self organizing maps silhouette coefficient,-1,0.0
pengembangan iot cloud platform berbasis layanan serverless computing,-1,0.0
analisis pengaruh atribut influencer platform tiktok keputusan pembelian,46,0.3414157783411297
pembangunan sistem informasi pengelolaan klinik mahardika berbasis web,3,0.766504498576055
klasifikasi kesiapan panen tanaman hidroponik bayam hijau metode pengolahan citra knearest neighbours berbasis raspberry pi,-1,0.0
pengembangan aplikasi toko buku berbasis web studi toko buku online yukmoco,-1,0.0
analisis sentimen citayam fashion week komentar youtube metode convolutional neural network,-1,0.0
pembangunan sistem informasi tugas berbasis website mahasiswa jurusan pemanfaatan sumberdaya perikanan kelautan studi fakultas perikanan ilmu kelautan universitas brawijaya,-1,0.0
perancangan user experience aplikasi adopsi kucing metode design thinking studi pecinta kucing malang,53,0.7661072589675133
perancangan user experience aplikasi web pelaporan pembuangan sampah reduce reuse recycle dinas lingkungan hidup kota batu metode human centered design,78,1.0
pengembangan sistem pemantauan pelayanan kesehatan penderita hipertensi berbasis web studi cafe dita puskesmas karangan,3,0.4892807242424626
rancang bangun sistem klasifikasi kualitas minyak goreng parameter kecerahan warna metode random forest,85,1.0
klasifikasi stres berdasarkan unggahan media sosial twitter metode support vector machine seleksi fitur information gain,121,1.0
analisis sentimen wisata alunalun kota batu algoritma support vector machine,80,0.9435842719772091
evaluasi usability sosial media profesional linkedin metode usability testing,14,0.4738277499158115
rancang bangun sistem penyiraman tanaman tomat wireless sensor network metode fuzzy logic,61,0.9938676114861226
perancangan user experience aplikasi konsultasi penyakit hewan peliharaan pendekatan humancentered design,91,1.0
pengembangan sistem pengelolaan toko atk eko berbasis payment gateway,57,1.0
sistem identifikasi label ruangan mobilenet ssd ocr berbasis raspberry pi b intel neural compute stick,-1,0.0
pengembangan sistem deteksi air limbah tekstil logika fuzzy,68,1.0
perancangan user experience sistem informasi klinik berbasis aplikasi mobile pendekatan design thinking studi klinik dr maya,-1,0.0
pengembangan aplikasi edukasi seksual remaja metode kuis berbasis progressive web app,-1,0.0
pembangunan sistem reservasi kamar hotel berbasis web memanfaatkan teknologi payment gateway studi hotel asri,-1,0.0
analisis sentimen kenaikan cukai rokok media sosial twitter algoritma naive bayes classifier,6,1.0
perancangan user experience aplikasi mobile daily goals management menerapkan sistem accountability partner metode humancentered design,-1,0.0
perancangan pengalaman pengguna aplikasi pemesanan jadwal potong rambut barbershop kota gresik metode humancentered design,-1,0.0
pengembangan aplikasi monitoring program kerja berbasis mobile framework flutter studi departemen sistem informasi filkom ub,-1,0.0
implementasi nmodular redundancy with spare sistem penyiraman otomatis,-1,0.0
perancangan user experience situs web jaringan inovasi pelayanan publik nasional jippnas metode design thinking,-1,0.0
implementasi search engine optimization seo sistem informasi ecommerce plugin wordpress studi toko online norilyascake,-1,0.0
rancang bangun sistem informasi pelayanan eticket booking online wisata pendakian gunung budheg tulungagung website framework laravel,77,1.0
pengaruh social media overload produktivitas belajar mahasiswa,-1,0.0
pengembangan gim android visual novel cerita rakyat reog ponorogo berbasis renpy meningkatkan minat baca siswa sd bangunsari ponorogo,10,0.5534618217598948
analisis perbandingan layout form singlepage multipage pengisian form data penduduk,-1,0.0
perancangan implementasi aplikasi toko koperasi sekolah berbasis website memanfaatkan payment gateway midtrans studi smk negeri temayang,57,1.0
identifikasi solusi umkm langkah adaptasi pandemi metode kualitatif kuantitatif studi umkm ngijo malang,47,0.937855079387522
perancangan user experience aplikasi merakit komputer pribadi,-1,0.0
klasifikasi jenis barang bekas metode naive bayes seleksi fitur information gain studi akun instagram jual beli barang bekas infobarkas_jogja,-1,0.0
analisis perbandingan penggunaan state management aplikasi ditonton framework flutter,-1,0.0
implementasi metode decision tree sistem pendeteksi stres berdasarkan detak jantung kelenjar keringat,-1,0.0
implementasi metode knearest neighbor sistem deteksi covid berdasarkan suhu tubuh kadar oksigen,-1,0.0
klasifikasi bidang keunggulan mahasiswa metode backpropagation seleksi fitur information gain studi departemen teknik informatika universitas brawijaya,37,0.9004905235266679
evaluasi hasil belajar problem based learning mata pelajaran desain multimedia interaktif studi siswa jurusan multimedia kelas xii smkn malang,-1,0.0
analisis uses and gratifications mahasiswa mencari sumber pembelajaran media sosial,45,0.7650706257258364
klasifikasi sinopsis novel berdasarkan jenis genre multiclass support vector machine chisquare,55,0.33317090052919
sistem pendukung keputusan pemilihan kost kota malang metode analytical hierarchy process weighted product ahpwp,17,0.9533405536361687
sistem klasifikasi air mineral layak minum berdasarkan nilai ph kekeruhan metode naive bayes berbasis arduino uno,29,0.6904560067221115
purwarupa sistem monitoring otomasi hidroponik berbasis iot aplikasi android,-1,0.0
perancangan user experience alat ukur evaluasi pengalaman pengguna metode intrinsic motivation inventory berbasis website studi diskominfo ngawi,2,0.9643107671632731
perbandingan naive bayes knearest neighbor analisis sentimen aplikasi gapura ub berdasarkan ulasan pengguna playstore,99,0.8464992624390205
pengembangan sistem manajemen kegiatan paud berbasis web,1,1.0
peningkatan desain antarmuka game fallout user created mods metode human centered design hcd,-1,0.0
sistem deteksi hipoksia metode decision tree berdasarkan detak jantung kadar oksigen,36,0.4704312494475839
pengembangan aplikasi mobile media edukasi kesehatan gigi teknologi firebase metode prototyping studi rsgm universitas brawijaya,3,0.10468692642519267
pengembangan gim edukasi pembelajaran iqra tajwid augmented reality,8,1.0
perancangan interaksi sistem informasi pendukung proses bisnis percetakan metode human centered design cv wins advertising,-1,0.0
implementasi aplikasi perangkat bergerak pembelajaran sistem organ peredaran darah tubuh manusia berbasis augmented reality,8,0.6243639160858058
perancangan pengalaman pengguna aplikasi presensi penilaian akademik santri metode usercentered design studi pondok pesantren anwarul huda malang,-1,0.0
pembangunan sistem transaksi penjualan barang jasa studi startup botanis kota,1,1.0
sistem monitoring iklim mikro prototipe greenhouse tanaman tomat metode fuzzy aplikasi telegram,61,0.8759815610157514
perancangan user experience aplikasi creative service marketplace berbasis mobile metode design thinking,25,1.0
pengembangan aplikasi transaksi pendataan barang berbasis android studi toko gokasi,-1,0.0
sistem pemanggil pelayan lcle low cost low energy berbasis espnow,54,0.7409848567652534
perancangan user experience aplikasi bahasa daerah kalimantan barat pendekatan human centered design hcd studi balai bahasa kalimantan barat,38,1.0
evaluasi proses bisnis administrasi pelayanan akademik semester fakultas ilmu komputer universitas brawijaya filkom ub metode quality evaluation framework qef,28,0.40670353645085056
ekstraksi ciri klasifikasi citra batik metode gray level cooccurrence matrix local binary pattern hsv color moment,40,0.5183754787305656
pengembangan aplikasi penanganan pengurangan sampah membantu tpsr berbasis android studi tpsr kota batu,78,1.0
pengembangan kualitas service toko bagus sidoarjo sistem informasi penjualan berbasis web,1,0.9320560841825242
perancangan user interface sistem informasi akademik sekolah berbasis website sd almanar surabaya metode goal directed design gdd,76,0.6422511461136692
pengembangan aplikasi arbio media pembelajaran pengenalan anatomi sistem respirasi teknologi augmented reality,8,0.9830149801926844
analisis sentimen pemberlakuan pembatasan kegiatan masyarakat ppkm level berdasarkan data twitter algoritma naive bayes,6,1.0
analisis perbandingan metode autentikasi mobile banking usability testing user experience questionnaire ueq studi btn mobile livin by mandiri,2,0.288612133874188
prediksi penjualan ponsel pintar metode jaringan syaraf tiruan backpropagation kombinasi particle swarm optimization,23,1.0
evaluasi user experience website qrisid metode user experience quesionnaire ueq,2,0.8333154882583399
implementasi filtrasi sinyal electrocardiogram ecg metode butterworth android teknologi edge computing,36,0.7392521819886834
analisis sentimen ulasan pelanggan metode support vector machine svm peningkatan kualitas layanan restoran warung wareg,58,1.0
evaluasi proses bisnis administrasi akademik institusi abc quality evaluation framework qef,28,0.30703817266778255
evaluasi perbaikan desain antarmuka pengguna website dpd ppni kabupaten malang pendekatan design thinking,-1,0.0
sistem klasifikasi kualitas daging ayam broiler bahan pembuatan bakso berdasar nilai resistansi kadar amonia metode fuzzy,-1,0.0
evaluasi user experience aplikasi bca mobile mybca metode usability testing user experience questionnaire ueq,2,0.7270282714036049
perancangan antarmuka pengguna aplikasi rencana pembelajaran semester rps berbasis website goal directed design,-1,0.0
pengembangan aplikasi perangkat bergerak sistem informasi manajemen bank sampah kota batu berbasis android studi bank sampah teratai putih,78,1.0
perancangan user experience aplikasi pencarian orang hilang metode human centered design,38,1.0
pengaruh serangan wormhole kinerja protokol temporally ordered routing algorithm tora mobile ad hoc network manet,74,1.0
implementasi webrtc sistem multimedia teleconference komunikasi pembelajaran tunarungu,59,1.0
analisis sentimen ulasan pelanggan kober mie setan algoritma support vector machine,58,1.0
sistem deteksi daun busuk pakcoy hidroponik metode thresholding warna hue saturasi berbasis raspberry pi,71,0.668745679641209
analisis sentimen ulasan google review new star cineplex pasuruan artificial neural network ann,119,1.0
klasifikasi rumah sehat metode jaringan syaraf tiruan berbasis esps,-1,0.0
perancangan chatbot layanan akademik website filkom ub metode human centered design,38,0.8403853145372694
sistem pendeteksi premature ventricular contraction pvc berdasarkan lebar qrs gradien r metode fknn,114,0.6129776166782953
pengembangan sistem monitoring identifikasi kesehatan pencernaan bluetooth low energy ble berbasis aplikasi smartphone,49,1.0
sistem deteksi permukaan jalan kursi roda pintar metode mobilenetv,32,0.8861561296815816
sistem pemetaan pelaporan rumah layak huni berbasis web studi dinas perkim kabupaten magetan,51,0.9532936732819135
perancangan interaksi aplikasi tes minat bakat daring firma psikologi jejak kaki metode goaldirected design,53,1.0
sistem deteksi kematangan cabai hidroponik metode thresholding warna hue saturation value,102,1.0
analisis peran tingkat pendidikan platform komunikasi menunjang produktivitas kerja karyawan work from anywhere wfa,-1,0.0
evaluasi perbaikan rancangan antarmuka pengguna web dinas kebudayaan pariwisata pemuda olahraga kota kediri metode goaldirected design gdd,-1,0.0
deteksi plat nama ruangan kendali kursi roda pintar yolov easyocr berbasis tx,32,0.34578564443106485
pengembangan customer relationship management crm sistem umpan pelanggan customer feedback system perusahaan xyz,-1,0.0
simulasi protokol routing aodv skenario mobilitas node,-1,0.0
sistem pengenalan plat nomor kendaraan akses perumahan yolov pytesseract berbasis jetson nano,-1,0.0
pengembangan aplikasi becak online berbasis android nias selatan,10,0.7712602088387005
pengembangan sistem informasi manajemen konstruksi pt aa bersaudara,1,1.0
evaluasi kualitas website ikip budi utomo malang metode webqual importance performance analysis ipa,21,1.0
rekomendasi peningkatan layanan okejek root cause analysis berdasarkan hasil analisis sentimen ulasan pengguna,99,1.0
analisis sentimen tokocrypto twitter metode long shortterm memory,70,0.1902083270723616
evaluasi perbaikan desain pengalaman pengguna aplikasi pelayanan publik smart kampung kabupaten banyuwangi pendekatan human centered design,22,0.46998081059262586
analisis sentimen pengguna aplikasi redbus berdasarkan ulasan google play store metode naive bayes,99,1.0
pengembangan aplikasi perangkat bergerak sistem pemesanan bahan pangan berbasis android studi pt uni farm indonesia,31,0.7885582409004896
analisis penyusunan spesifikasi persyaratan pengguna sistem aplikasi budayakerja pendekatan rekayasa perusahaan smartid,-1,0.0
perancangan user experience aplikasi pemantauan kualitas kuantitas air sungai brantas berbasis website metode design thinking studi dlh kota batu,-1,0.0
analisis usability pengalaman pengguna website sman bogor versi mobile mecue questionnaire system usability scale sus,2,0.8452460363223179
implementasi robot manipulator sinyal electromyography berdasarkan pergerakan kaki manusia,20,0.49632670585372174
pengembangan konten pembelajaran audio visual materi jaringan nirkabel fitur reels instagram jurusan teknik komputer jaringan smk negeri malang,59,1.0
perancangan user experience aplikasi mobile penyewaan alat pendakian gunung pendekatan humancentered design studi jawa timur outdoor malang,22,0.7566144847973296
pengaruh motivasi belajar performa mahasiswa pasca pandemi covid,-1,0.0
pemodelan evaluasi proses bisnis business process improvement bpi studi humas universitas mataram,12,0.5764531582249887
sistem diagnosis kerusakan iphone metode dempster shafer,-1,0.0
eksplorasi perilaku mahasiswa implementasi pembelajaran hybrid it telkom surabaya,-1,0.0
sistem deteksi insomnia berbasis elektrokardiogram fitur mean rr standar deviasi nn metode knearest neighbours,112,1.0
penerapan websocket sistem live chat berbasis web studi website kwikkucom,-1,0.0
analisis faktorfaktor mempengaruhi prestasi belajar siswa kelas rekayasa perangkat lunak mata pelajaran basis data smk national media center malang,4,0.7449946838377515
perancangan user experience aplikasi pelayanan pelanggan metode human centered design studi bengkel victoria motor,-1,0.0
penggunaan metode humancentered design perancangan pengalaman pengguna aplikasi sistem informasi umkm kelurahan cacaban kota magelang,-1,0.0
pengembangan sistem informasi manajemen klinik berbasis web studi klinik ortho dental malang,3,0.10591323010769109
perancangan modul tambahan portal media interaksi sivitas universitas brawijaya alumni universitas brawijaya design thinking,-1,0.0
analisis sentimen perundungan siber twitter algoritma bidirectional encoder representations from transformer bert,6,0.43250231533259625
pengembangan sistem informasi manajemen homestay berbasis web studi omah kweni homestay,52,0.8718230074548212
sistem pendeteksi kantuk pengemudi berbasis eye aspect ratio mouth opening ratio algoritme clstm,16,0.8635148891300616
analisis pengalaman pengguna website kampus merdeka metode ux curve,2,0.3258839377366836
analisis protokol routing reactive jaringan vehicular ad hoc network vanet model skenario jalan tol,44,0.9705884875628031
pengembangan gateway mendukung proses over the air firmware update perangkat wsn berbasis bluetooth low energy,49,1.0
analisis pengalaman pengguna user experience aplikasi marketplace olx usability testing,2,0.7495774616137572
pengembangan aplikasi jobs for the day jfd berbasis android sistem lowongan pekerjaan pekerja terkena pemutusan hubungan kerja phk,10,0.8345811430141326
perancangan user experience aplikasi baznas jombang berbasis mobile metode design thinking studi baznas jombang,25,0.857019193079544
sistem kontrol monitoring prototype smart green house tanaman stroberi logika fuzzy berbasis aplikasi cayenne,61,0.8656392374851841
sistem pengenalan tingkatan emosi ketakutan ucapan ekstraksi gammatonefrequency cepstral coefficients klasifikasi random forest classifier berbasis raspberry pi,87,1.0
pengembangan website pemasaran jasa konstruksi pendekatan goaldirected design gdd studi cv krisna dwi karya,76,0.8633722131318898
evaluasi perbaikan user experience aplikasi perangkat bergerak unggul sports center malang metode heuristic evaluation,-1,0.0
analisis perbandingan pengalaman pengguna aplikasi halodoc alodokter user experience questionnaire ueq,2,1.0
eksplorasi pengaruh live shopping minat beli konsumen berbelanja online metode systematic literature review,46,0.7372958700084475
rancang bangun pita lengan metronome koneksi bluetooth berbasis mikrokontroler android,49,0.5154761852693629
pengembangan sistem informasi pengelolaan barang berbasis website studi hikmah jaya plastik jombang,1,0.995625659587288
pengembangan sistem informasi manajemen layanan konseling filkom ub berbasis mobile,-1,0.0
perancangan implementasi tampilan web sambat kota malang metode design thinking,-1,0.0
pengembangan sistem monitoring kandang ayam penerapan komputasi pervasif,-1,0.0
pengaruh streamer product knowledge streamer image minat beli konsumen live shopping,46,0.7557559618706614
perancangan user experience aplikasi manajemen usaha sadap pinus kth enggal mulya lestari ngrayun ponorogo,-1,0.0
penerapan algoritma long shortterm memory lstm berbasis multi fungsi aktivasi terbobot prediksi harga ethereum,70,1.0
sistem deteksi stres berdasarkan detak jantung kelenjar keringat metode knearest neighbours,-1,0.0
deteksi covid citra xray vision transformer,16,0.5979790617035621
perancangan sistem manajemen toko berbasis web studi toko mebel sampoerna,1,1.0
analisis sentimen data ulasan pengguna aplikasi mypertamina indonesia google play store metode random forest,-1,0.0
perancangan user experience aplikasi pengelolaan pelatihan program pekerti applied approach metode humancentered design studi universitas brawijaya,91,1.0
evaluasi user experience mengadaptasi mecue questionnaire aplikasi reseller studi aplikasi evermos,2,1.0
implementasi priority packet scheduling sisi node pengirim mobile adhoc network berdasarkan ukuran paket data,-1,0.0
perancangan user experience website penjualan batik madura pendekatan humancentered design studi industri batik canteng koneng,-1,0.0
pengembangan sistem informasi akademik berbasis web smp negeri sidikalang,-1,0.0
evaluasi usability sistem informasi tses thursina smart education system usability testing system usability scale,14,0.7204964403521898
klasifikasi penyakit tanaman kacang tanah metode mknn modified knearest neighbor,0,1.0
pengembangan sistem penyewaan alat event berbasis website midtrans integrasi payment gateway studi cv new brilla futura,57,0.9538485657412792
perancangan antarmuka pengguna sistem informasi buku kejar prestasi smk negeri singosari metode humancentered design,-1,0.0
prediksi harga cabai metode longshort term memory case study kota malang,70,1.0
pemodelan analisis proses bisnis layanan seleksi mandiri penyandang disabilitas pusat layanan disabilitas ub,-1,0.0
sistem uji kualitas air kultur daphnia sp logika fuzzy berbasis nodemcu,68,1.0
pengembangan aplikasi perangkat bergerak verifikasi pengajuan proposal tpq berbasis android studi kantor kesra setda kabupaten tuban,-1,0.0
evaluasi usability aplikasi perangkat bergerak sipindo metode think aloud heuristic evaluation,33,0.762106660739858
pembuatan sistem informasi ecommerce unit aktivitas kerohanian buddhis universitas brawijaya uakb ub,-1,0.0
analisis persepsi dosen kebijakan penggunaan turnitin mendeteksi plagiarisme skripsi mahasiswa,-1,0.0
sistem deteksi kelayakan konsumsi air isi ulang metode knearest neighbors berbasis arduino,29,1.0
sistem monitoring lahan parkir kendaraan yayasan teratai putih global sensor ultrasonik mqtt berbasis aplikasi mobile,-1,0.0
perancangan monitoring sistem pembatasan pengguna pelayanan publik naive bayes antisipasi kerumunan,-1,0.0
analisis pengalaman pengguna aplikasi mandatory pedulilindungi berbasis android metode ux curve,2,0.4052566103596407
perancangan development cycle over the air sistem iot berbasis teknologi container,-1,0.0
pengaruh pengiriman paket konstan variabel lingkungan wireless mesh network protokol routing olsr open linkstate routing,69,0.670782446233005
pengembangan sistem informasi pendaftaran pesantren berbasis website studi pesantren mahasiswa firdaus malang,11,0.318344997179407
visualisasi topologi routing jaringan berdasarkan ospf link state database,69,0.6787083963003299
sistem pengendalian suhu kandang ayam broiler pid controller,65,1.0
perancangan user experience aplikasi pembelajaran iqro pendekatan gamifikasi,-1,0.0
studi antisipasi ancaman keamanan internet layanan internet satelit pt bis data indonesia proyek bakti layer deep packet inspection,72,1.0
perancangan user experience aplikasi platfrom komunitas sosial animal welfare kota malang metode human centered design,-1,0.0
pengembangan aplikasi sasaran kinerja pegawai skp guru berbasis website sma negeri sidrap sulawesi selatan,-1,0.0
pengembangan sistem informasi manajemen distribusi ternak berbasis website studi supplier bebek prembun,-1,0.0
perancangan user interface sistem informasi administrasi warga tingkat rt berbasis web metode humancentered design,-1,0.0
evaluasi user experience aplikasi pariwisata metode usability testing user experience questionnaire ueq studi banyuwangi tourism visiting jogja,2,0.4669082075840265
sistem informasi pos point of sale penjualan berbasis web toko anggrek javina,1,1.0
perancangan pengalaman pengguna aplikasi keuangan organisasi berbasis mobile studi lolso filkom ub metode design thinking,25,0.9749871445873352
rancang bangun aplikasi patroli securitysatpam berteknologi nfc near field communication google maps api service data spasial berbasis android,-1,0.0
pengelompokan serangan dos honeypot algoritma kmeans,47,0.4835134439450887
rancang bangun aplikasi android deteksi kanker melanoma,0,1.0
implementasi prototipe sistem monitoring parkir mobil metode time division multiple access tdma berbasis nrfl,96,1.0
evaluasi usability perbaikan antarmuka pengguna website badan pelayanan pajak daerah kabupaten sidoarjo,-1,0.0
perancangan pengalaman pengguna aplikasi personal shopper metode humancentered design,91,1.0
perancangan user experience aplikasi mobile elelang metode human centered design,22,0.4311926205648337
sistem monitoring pengontrolan aquascape tanaman anubias cuba metode fuzzy,68,0.3999649804878488
pengembangan sistem manajemen gudang berbasis web pt indokretek,1,1.0
analisis sentimen masyarakat kebijakan penghapusan subsidi bbm media sosial twitter algoritma naive bayes classifier ekstraksi fitur ngram tfidf,6,1.0
sistem deteksi tip burn selada hidroponik metode thresholding warna hue saturation value,102,1.0
rancang bangun aplikasi eportfolio berbasis mobile,25,0.5553875362183006
analisis karakteristik transmisi lora ruangan,54,0.8656930052990734
analisis perbandingan pengalaman pengguna aplikasi shopee mobile website aurora kuesioner mecue studi pt aurora harapan bangsa,2,0.37057979227934257
studi implementasi sistem informasi berbasis aplikasi web penurunan error rate proses pencatatan kegiatan perusahaan percetakan,1,0.9567783316923824
implementasi regresi linear optimalisasi food dosage estimation pemberi pakan kucing,24,0.3497302996448526
pengembangan aplikasi sistem pelatihan pekertiaa dosen berbasis website universitas brawijaya malang,-1,0.0
pengembangan aplikasi berbasis android sistem presensi online penambahan fitur notifikasi fitur permohonan ijin cuti pt bintang mas glassolutions,-1,0.0
pengembangan media pembelajaran emodul interaktif meningkatkan hasil belajar siswa mata pelajaran dasar program keahlian jurusan desain komunikasi visual dkv smk negeri malang,59,0.8869663158149803
perancangan pengalaman pengguna situs web jasa layanan importir metode design thinking studi pt dian sentosa abadi,53,0.9313747773012551
perancangan user experience aplikasi online course berbasis mobile metode design thinking studi dicodingcom,25,0.3946184370717298
perancangan user experience sistem manajemen bank sampah teratai putih kota batu simbastu berbasis android metode design thinking,78,0.7221829803202394
pengembangan aplikasi pelaporan nilai akademik kompetensi peserta didik berbasis website studi sd islam riyadlul mubtadiin turen,-1,0.0
identifikasi penyakit tanaman cabai metode learning vector quantization lvq,75,1.0
evaluasi usability aplikasi pengklasifikasian biji kopi prediksi harga kopi discoffery metode usability testing,14,1.0
pengaruh implementasi model pembelajaran project based learning hasil belajar siswa mata pelajaran komputer jaringan dasar smk negeri malang,4,1.0
pengaruh atribut key opinion leader kol media sosial instagram minat beli konsumen bootcamp online,45,0.8620224579880654
pengaruh utilitarian value emotional value impulsive buying kepercayaan konsumen ecommerce indonesia,46,0.8439343563935431
pengaruh bootcamp online kesiapan kerja mahasiswa,-1,0.0
perancangan pengalaman pengguna aplikasi perangkat bergerak pencarian informasi praktik mandiri dokter spesialis kota mataram,3,0.26163263726615865
perancangan user interface ui sistem informasi inventaris barang sekolah berbasis web metode human centered design hcd studi smkn blitar,117,1.0
pengembangan emodul pembelajaran informatika metode research and development rd,89,1.0
hubungan minat belajar motivasi belajar siswa perencanaan karier siswa jurusan teknik komputer jaringan smk negeri malang,4,1.0
pengaruh information overload linkedin perilaku penghentian penggunaan,45,0.975443388065927
sistem monitoring postur duduk pemain game online sensor load cell ultrasonik metode knearest neighbor knn berbasis arduino,39,0.49599599904604497
perancangan user experience aplikasi marketplace handicraft metode humancentered design,-1,0.0
evaluasi pengalaman pengguna lms elearning uin malang metode ux curve sudut pandang pengajar studi dosen jurusan psikologi universitas islam negeri maulana malik ibrahim malang,-1,0.0
analisis sentimen ulasan pengguna aplikasi info bmkg google play store indonesia,58,0.28363908593261455
implementasi deep learning algoritma efficientdet sistem deteksi kelayakan penerima bantuan langsung tunai berdasarkan citra rumah wilayah kabupaten kediri,-1,0.0
sistem penyiraman tanaman bawang merah berdasarkan kondisi suhu udara kelembapan tanah ph tanah metode logika fuzzy,-1,0.0
klasifikasi kesuburan daya ukur cakupan kelembaban tanah tanaman jambu merah berbasis arduino,-1,0.0
pengembangan aplikasi perangkat bergerak pembelian bahan makanan berbasis android studi bahanbaku,31,0.8904564785566573
perancangan pengalaman pengguna aplikasi perangkat bergerak lelang aset online metode user centered design ucd metode think aloud studi pt bank rakyat indonesia persero tbk regional office malang,-1,0.0
evaluasi perbaikan user experience aplikasi mobile cat bkd provinsi jawa timur heuristic evaluation usability testing,33,1.0
sistem monitoring gerakan situp berbasis data sensor accelerometer gyroscope algoritma knearest neighbor nodemcu esp,-1,0.0
perancangan proses bisnis analisis spesifikasi persyaratan sistem informasi pemesanan layanan cv usaha berkah abadi,-1,0.0
analisis learning journey map antarmuka platform code maniac metode design thinking studi smkn malang,53,1.0
implementasi realtime os sistem perangkat wearable clevermask pemantauan pola pernapasan penanganan pasien terdampak covid kontinyu,-1,0.0
pengembangan pengiriman data purwarupa sistem kontrol monitoring kanal air webserver,107,1.0
optimasi gizi usia alergi meningkatkan kualitas hidup algoritma genetika,19,0.1365969328263568
pengembangan modul digital interaktif berdasarkan sintaks pengajaran competency based training cbt mata pelajaran jaringan komputer internet jki smk negeri malang,89,0.8225727912514732
implementasi sistem monitoring sungai berbasis loramqtt gateway,107,1.0
perancangan user experience aplikasi mobile paco panduan coffee portal informasi kopi pendekatan humancentered design,111,0.9009328589051252
pengembangan sistem informasi manajemen akademik sekolah metode prototyping studi sekolah sma negeri mojoagung,11,0.9739995428701793
pengembangan emodul interaktif model addie mata pelajaran dasardasar teknik jaringan komputer telekomunikasi studi kelas x jurusan tkj smkn malang,89,1.0
analisis perbandingan dampak serangan distributed denial of service protokol routing ospf isis,69,0.7507165621616454
pengaruh implementasi unsur desain grafis media pembelajaran berbasis presentasi mata pelajaran pemrograman dasar motivasi belajar siswa smk,97,1.0
pembangunan aplikasi android pelacak truk tebu sistem pos pantau pg kebon agung,-1,0.0
pengembangan aplikasi eportfolio berbasis website,-1,0.0
desain pengalaman pengguna layanan peminjaman ruangan berbasis solusi digital masjid raden patah metode human centered design hcd,-1,0.0
penentuan mutu citra buah jeruk keprok metode local binary pattern lbp,-1,0.0
pengembangan sistem informasi manajemen inventaris sekolah menengah kejuruan berbasis web studi smk negeri malang,11,0.7201745071489485
perancangan pengalaman pengguna aplikasi agen perjalanan design thinking morvin tour travel,-1,0.0
optimasi rute wisata religi jawa timur algoritme genetika,-1,0.0
pengembangan sistem klasifikasi buah jeruk peras jenis baby java diameter buah nilai sensor tegangan berbasis arduino uno metode naïve bayes,-1,0.0
sistem pendeteksi atrial fibrilasi berdasarkan fitur mean median interval qt metode naïve bayes,114,1.0
implementasi bluetooth low energy telegram sistem monitoring control kunci pintu rumah routing multihop,49,0.6446079239052294
pengembangan aplikasi perangkat bergerak pencarian partner lomba berbasis android clean architecture,-1,0.0
pembangunan aplikasi buku tamu berbasis web studi sekretariat dprd sidoarjo,-1,0.0
analisis proses bisnis cv dinasty root cause analysis pendekatan lean,28,0.3977915224033439
perancangan aplikasi wbanizer pengelolaan kegiatan wardah beauty agent,-1,0.0
evaluasi playtesting gim a space for the unbound mechanic dynamic aesthetic framework,62,0.9467385737279216
perancangan sistem deteksi anomali panel surya mikrokontroler algoritma knearest neighbors,-1,0.0
root cause analysis rca berbasis sentimen metode knearest neighbor knn studi pengunjung kolam renang brawijaya,99,1.0
pembangunan sistem pengelolaan toko sembako berbasis web studi toko berkat kembar,1,1.0
analisis performa image loading library glide picasso aplikasi movieapp,-1,0.0
pengembangan emodul interaktif sumber belajar materi komunikasi jaringan komputer telepon kelas xi teknik komputer jaringan smk negeri malang,89,1.0
pengaruh model flipped classroom mata pelajaran pemrograman dasar hasil belajar siswa kelas x smk negeri malang,4,0.8260781084171218
analisis sentimen ulasan pengguna aplikasi shopee google play metode word embedding long short term memory lstm,70,0.8067244784700398
rancang bangun sistem klasifikasi kelayakan madu berdasarkan kadar gula warna penderita diabetes mellitus metode knearest neighbors,-1,0.0
sistem monitoring klasifikasi kesiapan panen sampah biodrying berdasarkan suhu kelembapan ph metode naive bayes,-1,0.0
sistem deteksi kematangan stroberi hidroponik berdasarkan warna hue saturation value hsv berbasis graphical user interface gui python,102,1.0
perancangan sistem deteksi node otomatis basis espnow tree topology wsn,-1,0.0
implementasi solder rework station chipset bga metode pid controller,-1,0.0
sistem pengaman kendaraan roda pengenalan wajah principal component analisis,16,0.783558131049531
pengembangan database elearning pt xyz metode database system development life cycle,-1,0.0
